,devi_force,config_index,file_path
31,1.787568282,310.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
32,1.967823942,320.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
33,3.930198522,330.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
34,3.025235017,340.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
35,3.518732683,350.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
36,3.423984766,360.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
37,5.76926035,370.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
38,4.301286317,380.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
39,3.6129052,390.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
40,4.848720053,400.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
41,4.155172695,410.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
42,4.791032857,420.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
43,4.289065546,430.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
44,5.582097794,440.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
45,5.213685985,450.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
46,6.362168194,460.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
47,7.028601867,470.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
48,5.694243643,480.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
49,6.29568809,490.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.000
51,1.225819187,10.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
53,1.30150577,30.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
55,1.108104271,50.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
56,0.778862653,60.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
57,1.070235207,70.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
58,1.062523957,80.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
59,1.131624812,90.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
60,1.377234994,100.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
61,1.164940135,110.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
62,1.355545236,120.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
63,1.208853358,130.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
64,1.391728123,140.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
65,1.271183102,150.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
66,1.24653768,160.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
67,1.242580261,170.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
68,2.234273859,180.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
69,2.051395919,190.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
70,4.926216726,200.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
71,2.243606446,210.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
72,3.194856598,220.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
73,4.658237038,230.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
74,3.542622703,240.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
75,4.364750081,250.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
76,4.468154137,260.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
77,5.448067888,270.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.000/md.000.sys.000.t.001
79,1.19306357,10.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
81,0.741888955,30.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
83,1.210999078,50.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
84,0.638180346,60.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
85,0.906663081,70.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
86,1.280577957,80.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
87,1.301490407,90.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
88,1.07663455,100.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
90,1.108168735,120.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
91,1.155039294,130.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
92,1.238430211,140.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
93,1.07606045,150.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
94,1.233992508,160.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
95,0.501495567,170.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
96,1.148672792,180.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
97,0.845918453,190.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
98,1.360978669,200.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
99,0.933577227,210.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
100,1.18292054,220.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
101,1.384304453,230.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
102,1.226495315,240.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
103,1.148215877,250.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
104,1.227318048,260.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
105,1.521610727,270.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
106,1.21722095,280.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
107,0.606892772,290.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
108,1.266624634,300.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
109,1.317959985,310.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
110,1.152070409,320.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
111,1.175479203,330.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
112,1.184986906,340.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
113,4.161372096,350.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
114,2.113603922,360.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
115,2.100013792,370.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
116,2.420779896,380.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
117,3.349944145,390.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
118,3.08239881,400.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
119,4.934628817,410.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
120,1.240566294,420.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
121,3.93703829,430.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
122,4.104617611,440.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
123,1.856184237,450.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
124,3.583432703,460.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
125,1.295363445,470.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
126,3.666219656,480.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
127,4.31259014,490.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
128,2.122890779,500.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
129,4.178847056,510.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
130,2.270009624,520.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
131,4.040148787,530.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
132,3.375984657,540.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
133,2.746110256,550.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
134,3.77518121,560.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
135,3.724189901,570.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
136,4.557861708,580.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
137,4.762413708,590.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
138,3.795448269,600.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
139,6.665996205,610.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
140,5.341766627,620.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
141,4.611358293,630.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
142,6.755413753,640.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
143,5.305849065,650.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
144,5.927768092,660.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
145,6.873132255,670.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
146,5.262363683,680.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
147,7.001230736,690.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
148,6.861438927,700.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.000
150,1.246024148,10.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
151,0.899649084,20.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
152,1.40864719,30.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
153,1.300010832,40.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
154,1.332023558,50.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
155,1.26815895,60.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
156,1.224437763,70.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
157,1.245995465,80.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
158,1.238483655,90.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
159,1.142813147,100.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
160,1.199896348,110.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
161,1.138564029,120.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
162,1.677175774,130.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
163,3.741629969,140.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
164,2.976457178,150.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
165,3.706357668,160.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
166,3.845095439,170.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
167,5.017211566,180.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
168,5.240814009,190.0,/data/home/wuxingxing/codespace/al_pwmlff/example/si_dftb/iter.0000/temp_run_iter_work/explore/md/md.000.sys.001/md.000.sys.001.t.001
